Diâmetro Altura do Peito (m),Altura da Primeira Ramificação (m),Altura da Árvore (m),Diâmetro da Copa (m),Ângulo (°),Presença de Interferência - Tronco,Presença de Fendas - Tronco,Porcentagem da Área (%) com Deterioração - Colo,Raio/PS média - Colo,Porcentagem da área do oco aberto (%) - Tronco,Raio/PS média - Tronco,Árvore Morta,Probabilidade de ruptura,Fungo - Tipo de Ataque,Fungo - Corpo de Frutificação,Cupim-Subterrâneo - Tipo de Ataque,Cupim-Madeira-Seca - Tipo de Ataque,Cupim-de-Solo - Tipo de Ataque,Presença Broca,Código Árvore,Espécie,Risco de Queda,Levantamento do Pavimento,Área Permeável Insuficiente,Presença de Interferência - Raiz,Injúria Mecânica - Raiz,Raiz Exposta - Raiz,Raiz Cortada - Raiz,Raiz Dobrada/Enovelada - Raiz,Injúria Mecânica - Colo,Colo Soterrado - Colo,Injúria Mecânica - Tronco,Casca Inclusa - Tronco,Protuberância - Tronco,Injúria Mecânica - Copa,Epífitas - Copa,Copa Desequilibrada,Largura da Copa (m),Altura da Copa (m),Ângulo (rad),Excentricidade (m),Formato da Copa,Densidade
0.5539999999999999,3.234,16.633,10.562000000000001,6.956,0.0,0.0,5.2738102137875496,1.29810750459327,0.0,1.0,0.0,77.42,0.0,0.0,0.0,0.0,0.0,0.0,085626-44,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,10.562000000000001,13.399,0.12140510276872557,2.029311024576098,3.0,0.63
0.369,4.401,9.186,5.265,7.989,0.0,0.0,8.75271766262463,1.42015179989691,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,085626-45,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5.265,4.785,0.139434353941827,1.2892097368256632,1.0,0.63
0.382,3.736,11.436,7.507999999999999,0.267,0.0,0.0,2.63224532740204,1.19366207318922,0.0,1.0,0.0,32.96,0.0,0.0,0.0,0.0,0.0,0.0,085626-46,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.507999999999999,7.699999999999999,0.00466002910282486,0.05329247858466457,1.0,0.63
0.14,3.2475395313120567,7.98161466646099,5.517738567186166,11.402217007496734,0.0,0.0,0.0,1.0,0.0,1.0,0.0,67.40161763251365,0.0,0.0,0.0,0.0,0.0,0.0,085626-47,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.517738567186166,4.734075135148933,0.199006228807713,1.6096972217035843,1.0,0.63
0.493,4.211,10.265,7.398,16.31,0.0,0.0,20.4604832770347,1.82592592592593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,085626-48,Tipuana tipu ,GRANDE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,7.398,6.054,0.28466320100027515,3.0036409412578315,1.0,0.63
0.449,3.313,11.187000000000001,8.577,0.11900000000000001,0.0,0.0,1.3501272104173,1.1314712760986798,0.0,1.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,085626-49,Tipuana tipu ,PEQUENO,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.577,7.8740000000000006,0.0020769418098732523,0.023234781436255406,1.0,0.63
0.40700000000000003,3.793,14.559000000000001,7.12,6.933,0.0,0.0,0.0,1.0,0.0,1.0,0.0,81.52,0.0,0.0,0.0,0.0,0.0,0.0,085626-5,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,7.12,10.766000000000002,0.12100367704076687,1.7703413609878873,3.0,0.63
0.611,4.669,10.01,5.7570000000000014,22.653000000000002,0.0,0.0,5.7451748923225905,1.31525462296889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,085626-50,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5.7570000000000014,5.341,0.3953694354542755,4.177628936723038,1.0,0.63
0.149,3.2462428847949387,8.078519722847666,5.5974864700622495,11.391792925403465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,66.54452280716495,0.0,0.0,0.0,0.0,0.0,0.0,085626-51,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,5.5974864700622495,4.832276838052728,0.19882429425368725,1.6277111251762095,1.0,0.63
0.452,2.68,11.24,7.999,12.888,0.0,0.0,8.964640138791713,1.4273685422557398,0.0,1.0,0.0,40.47,0.0,0.0,0.0,0.0,0.0,0.0,085626-52,Tipuana tipu ,GRANDE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,7.999,8.56,0.2249380339970292,2.5718261883568636,1.0,0.63
0.484,3.3810000000000002,9.052999999999999,6.1320000000000014,15.48,0.0,0.0,27.523393759853,2.1036131608667903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,085626-53,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6.1320000000000014,5.671999999999999,0.2701769682087222,2.507216294202375,1.0,0.63
0.516,3.221,7.985,3.895,9.63,0.0,0.0,53.09777056667271,3.68571428571429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,085626-54,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.895,4.764,0.16807520696705394,1.3548625813068822,1.0,0.63
0.344,3.39,10.508,5.202000000000001,3.464,0.0,0.0,0.0,1.0,0.0,1.0,0.0,53.76,0.0,0.0,0.0,0.0,0.0,0.0,085626-55,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5.202000000000001,7.1179999999999986,0.06045820528908358,0.6360699966280564,1.0,0.63
0.452,3.738,10.934000000000001,5.015,5.36,0.0,0.0,41.733886756989605,2.825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,085626-58,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,5.015,7.1960000000000015,0.09354964790689607,1.0258662329839627,3.0,0.63
0.452,5.995,13.629000000000001,7.478,25.46,0.0,0.0,3.39907414658765,1.22603978300181,0.0,1.0,0.0,89.26,0.0,0.0,0.0,0.0,0.0,0.0,085626-59,Tipuana tipu ,GRANDE,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,7.478,7.634000000000001,0.4443608275577563,6.489023904935963,1.0,0.63
0.703,3.792,15.362,12.277999999999999,2.355,0.0,0.0,47.2329427460946,3.19756749302808,0.0,1.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,085626-6,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,12.277999999999999,11.57,0.041102503884466464,0.6317724802252213,1.0,0.63
0.809,3.2680000000000002,13.788,14.387,19.84,0.0,0.0,28.120144053074107,2.12894736842105,0.0,1.0,0.0,18.17,0.0,0.0,0.0,0.0,0.0,0.0,085626-63,Tipuana tipu ,GRANDE,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,14.387,10.52,0.346273323595675,4.974861684595658,2.0,0.63
0.675,1.963,11.889000000000001,17.332,25.999000000000002,0.0,0.0,62.81138410222611,4.820121133640259,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,085626-64,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,17.332,9.926000000000002,0.4537681522260058,5.798395884190501,2.0,0.63
0.462,3.885,11.093,9.732000000000001,3.839,0.0,0.0,6.93535849352642,1.3574980440191102,0.0,1.0,0.0,14.81,0.0,0.0,0.0,0.0,0.0,0.0,085626-65,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,9.732000000000001,7.208,0.06700318998406231,0.7443806677070627,2.0,0.63
0.723,3.1839999999999997,10.049,7.22,23.039,0.0,0.0,13.8147114607657,1.5915494309189495,19.9286701712673,1.80640860409301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,085626-7,Tipuana tipu ,PEQUENO,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.22,6.865,0.4021064063669736,4.273622347966663,1.0,0.63
0.532,4.096,14.787,10.097000000000001,1.092,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.49,0.0,0.0,0.0,0.0,0.0,0.0,085626-8,Tipuana tipu ,PEQUENO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.097000000000001,10.691,0.01905899543177808,0.2818594943223576,1.0,0.63
0.5760000000000001,3.1460000000000004,12.275,6.188,6.142,0.0,0.0,20.807423474037602,1.83874753401913,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,085626-9,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6.188,9.129,0.10719812265749172,1.3209205949483476,3.0,0.63
0.532,2.898,10.482999999999999,6.11,6.856,0.0,0.0,59.947361605539704,4.42981258272442,0.0,1.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,096423-16,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,6.11,7.584999999999999,0.11965977351673124,1.2604148900041743,1.0,0.63
0.586,2.617,12.805,8.61,16.531,0.0,0.0,0.0657972472485892,1.02632626853652,0.0,1.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,096423-17,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,8.61,10.187999999999999,0.2885203786471826,3.800551078088166,1.0,0.63
0.392,3.028,15.777999999999999,5.955,12.37,0.0,0.0,15.300337822203698,1.64245810055866,0.0,1.0,0.0,95.72,0.0,0.0,0.0,0.0,0.0,0.0,096423-18,Tipuana tipu ,GRANDE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,5.955,12.749999999999998,0.21589722847169854,3.460358584022731,3.0,0.63
0.267,1.771,8.63,8.363999999999999,8.077,0.0,0.0,0.0,1.0,0.0,1.0,0.0,99.76,0.0,0.0,0.0,0.0,0.0,0.0,096423-27,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.363999999999999,6.859000000000001,0.140970243683582,1.2246966105340835,1.0,0.63
0.493,2.435,15.999,6.087999999999999,12.591,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.42,0.0,0.0,0.0,0.0,0.0,0.0,096423-44,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,6.087999999999999,13.564,0.21975440611860603,3.573561609848789,3.0,0.63
0.6970000000000001,3.3289999999999997,15.745999999999999,8.81,12.317,0.0,0.0,17.358028582052,1.71417701002255,12.5647040511064,1.5491081127611201,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,096423-49,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,8.81,12.416999999999998,0.21497220396814157,3.4380775605041305,3.0,0.63
0.462,3.95,15.982000000000001,9.772,3.845,0.0,0.0,25.8979676915127,2.03624706602866,0.0,1.0,0.0,95.73,0.0,0.0,0.0,0.0,0.0,0.0,096423-50,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,9.772,12.032,0.06710790973918197,1.0741315380386083,3.0,0.63
0.133,3.2485480341587047,7.9062440670491325,5.455712420504767,11.410324626902607,0.0,0.0,0.0,1.0,0.0,1.0,0.0,68.06824694111822,0.0,0.0,0.0,0.0,0.0,0.0,100048-31,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.455712420504767,4.657696032890428,0.19914773346084405,1.595661115434778,1.0,0.63
0.152,3.245810669289233,8.110821408309894,5.62406910435428,11.388318231372375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,66.25882453204875,0.0,0.0,0.0,0.0,0.0,0.0,100048-32,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.62406910435428,4.865010739020661,0.19876364940234534,1.6337076305626015,1.0,0.63
0.201,2.875,7.699,6.575,8.601,0.0,0.0,0.0,1.0,0.0,1.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,100048-33,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.575,4.824,0.1501157689640323,1.164501724105035,1.0,0.63
0.171,3.2430733044197613,8.315398749570656,5.7924257882037935,11.366311835842149,0.0,0.0,0.0,1.0,0.0,1.0,0.0,64.44940212297928,0.0,0.0,0.0,0.0,0.0,0.0,100048-34,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.7924257882037935,5.072325445150895,0.19837956534384674,1.6715911216848,1.0,0.63
0.436,7.478,12.794,8.685,14.54,0.0,0.0,26.7199304360949,2.07002156996104,0.0,1.0,0.0,72.28,0.0,0.0,0.0,0.0,0.0,0.0,103624-66,Tipuana tipu ,GRANDE,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.685,5.316000000000001,0.2537708732399755,3.3182843861500597,2.0,0.63
0.509,2.108,12.798,8.828,2.54,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.93,0.0,0.0,0.0,0.0,0.0,0.0,110787-19,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.828,10.69,0.044331363000655974,0.5677247431723559,1.0,0.63
0.605,4.604,14.880999999999998,9.939,13.001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.03,0.0,0.0,0.0,0.0,0.0,0.0,110787-43,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,9.939,10.276999999999997,0.22691025605178278,3.4358231189258066,1.0,0.63
0.795,3.1531724792329014,15.0341493257136,11.321613720945678,10.64357547737568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.024160898802897,0.0,0.0,0.0,0.0,0.0,0.0,119890-16,Tipuana tipu ,PEQUENO,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11.321613720945678,11.880976846480698,0.18576543626473285,2.825400718484803,1.0,0.63
0.621,3.455,15.652000000000001,9.283999999999999,6.234,0.0,0.0,15.8828303837705,1.66260074479926,0.0,1.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,119890-17,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,9.283999999999999,12.197000000000001,0.10880382556932651,1.7097496358820885,3.0,0.63
0.614,3.525,15.444,12.087,7.6629999999999985,0.0,0.0,40.6470356489423,2.75900335479663,0.0,1.0,0.0,71.11,3.0,0.0,0.0,0.0,0.0,0.0,119890-18,Tipuana tipu ,GRANDE,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12.087,11.919,0.13374458058032546,2.077955993502457,1.0,0.63
0.6809999999999999,3.6660000000000004,13.585999999999999,10.866,9.605,0.0,0.0,54.133378510562494,3.78435086907395,33.5430476631772,2.37622031313946,0.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,119890-22,Tipuana tipu ,GRANDE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,10.866,9.919999999999998,0.16763887465405536,2.299119435077123,1.0,0.63
0.665,3.8480000000000003,13.943,9.152999999999999,3.69,0.0,0.0,21.0356718864831,1.84722222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119890-23,Tipuana tipu ,MÉDIO,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9.152999999999999,10.094999999999999,0.06440264939859076,0.8992097022019311,1.0,0.63
0.605,2.7439999999999998,14.633,10.944,2.7319999999999998,0.0,0.0,6.77809951327781,1.35198684891774,0.0,1.0,0.0,15.36,0.0,0.0,0.0,0.0,0.0,0.0,119890-24,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,10.944,11.889,0.04768239516448508,0.6982657635339139,1.0,0.63
0.595,1.944,7.818,5.872000000000001,11.024000000000001,0.0,0.0,13.8980933546084,1.59439148347417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119890-26,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.872000000000001,5.874,0.1924050967398549,1.523064063888177,1.0,0.63
0.684,3.3739999999999997,14.693,9.555,12.147,0.0,0.0,14.1791525861911,1.60398341084801,0.0,1.0,0.0,1.66,0.0,0.0,3.0,0.0,0.0,0.0,119890-30,Tipuana tipu ,PEQUENO,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9.555,11.318999999999999,0.21200514423975123,3.1625151609065916,1.0,0.63
0.8340000000000001,4.2780000000000005,19.511,14.501,4.896,0.0,0.0,42.0253376770064,2.84308602886886,0.0,1.0,0.0,47.52,0.0,0.0,0.0,0.0,0.0,0.0,119890-33,Tipuana tipu ,GRANDE,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,14.501,15.232999999999999,0.08545132017764237,1.671310619616528,1.0,0.63
0.742,4.31,14.879000000000001,10.333,6.058,0.0,0.0,24.485505219584798,1.9795250039365602,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119890-34,Tipuana tipu ,PEQUENO,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,10.333,10.569000000000003,0.10573204608581648,1.5790758064623034,1.0,0.63
0.5,3.07,12.383,9.555,14.67,0.0,0.0,28.4444444444445,2.14285714285714,11.56,1.51515151515152,0.0,64.48,0.0,0.0,0.0,0.0,0.0,0.0,119890-35,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,9.555,9.312999999999999,0.25603980126756815,3.2416902213510155,1.0,0.63
0.809,3.701,19.761,11.491,3.735,0.0,0.0,37.5100452782369,2.58034184331966,0.0,1.0,0.0,7.82,0.0,0.0,0.0,0.0,0.0,0.0,119890-36,Tipuana tipu ,GRANDE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.491,16.06,0.0651880475619882,1.290008815302074,3.0,0.63
0.672,4.159,20.888,13.790999999999999,3.503,0.0,0.0,28.459661318435398,2.14351231866319,0.0,1.0,0.0,91.92,0.0,0.0,0.0,0.0,0.0,0.0,119890-37,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,13.790999999999999,16.729000000000003,0.06113888369736137,1.2786625977019492,3.0,0.63
0.627,2.877,14.640999999999998,10.468,1.5730000000000002,0.0,0.0,1.9280093169113701,1.1612416218186399,2.80755770159957,1.2012844363641202,0.0,5.08,1.0,0.0,0.0,0.0,0.0,0.0,119890-4,Tipuana tipu ,PEQUENO,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.468,11.764,0.027454029133870808,0.40205545853646163,1.0,0.63
0.726,3.4019999999999997,15.585999999999999,14.352,5.272,0.0,0.0,37.722981781739705,2.59195193035372,0.0,1.0,0.0,27.57,0.0,0.0,0.0,0.0,0.0,0.0,119890-5,Tipuana tipu ,GRANDE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,14.352,12.184,0.09201375816514105,1.438187547703085,2.0,0.63
0.6559999999999999,3.347,14.151,10.488,2.887,0.0,0.0,74.4330577740062,7.28575961709566,0.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,119890-6,Tipuana tipu ,GRANDE,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.488,10.804,0.0503876555050763,0.7136397724078615,1.0,0.63
0.535,3.659,14.093,8.191,11.197000000000001,0.0,0.0,23.8991786414268,1.9564412516662197,0.0,1.0,0.0,25.53,0.0,0.0,0.0,0.0,0.0,0.0,119890-8,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8.191,10.434000000000001,0.1954245163458051,2.7897223136914127,3.0,0.63
0.624,3.378,12.508,8.316,17.313,0.0,0.0,16.9980643437936,1.70151102796426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119890-9,Tipuana tipu ,PEQUENO,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8.316,9.129999999999999,0.30216885339777827,3.8989216810111484,1.0,0.63
0.7070000000000001,4.1080000000000005,14.213,9.708,0.344,0.0,0.0,24.9986755009491,1.99994702073967,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151149-21,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,9.708,10.104999999999999,0.006003932626860493,0.08533491978987127,1.0,0.63
0.614,3.486,16.162,9.317,14.343,0.0,0.0,25.0818416327293,2.00327634891755,0.0,1.0,0.0,49.25,0.0,0.0,0.0,0.0,0.0,0.0,151149-24,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,9.317,12.675999999999998,0.2503325746135467,4.13256214006158,3.0,0.63
0.627,3.859,18.077,9.861,15.81,0.0,0.0,23.974064492825487,1.959375,0.0,1.0,0.0,84.51,0.0,0.0,0.0,0.0,0.0,0.0,151149-25,Tipuana tipu ,GRANDE,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,9.861,14.218000000000002,0.2759365547403035,5.118683226209655,3.0,0.63
0.528,2.7560000000000002,11.537,6.206,17.031,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151149-26,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,6.206,8.781,0.29724702490715427,3.5340415781549006,3.0,0.63
0.662,3.6039999999999996,17.137999999999998,10.675,5.907,0.0,0.0,17.6411477906933,1.7241785501622,0.0,1.0,0.0,18.99,0.0,0.0,0.0,0.0,0.0,0.0,151149-27,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,10.675,13.533999999999999,0.10309659891530505,1.773156206759621,3.0,0.63
0.64,3.497,18.012,8.93,17.366,0.0,0.0,20.9916487816133,1.84558520546948,0.0,1.0,0.0,65.67,0.0,0.0,0.0,0.0,0.0,0.0,151149-45,Tipuana tipu ,GRANDE,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,8.93,14.515,0.30309387790133524,5.632882594062496,3.0,0.63
0.551,3.717,17.214000000000002,11.985,8.024,0.0,0.0,0.0,1.0,0.0,1.0,0.0,96.83,0.0,0.0,0.0,0.0,0.0,0.0,151149-49,Tipuana tipu ,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,11.985,13.497000000000002,0.140045219180025,2.426623366819935,1.0,0.63
0.5670000000000001,2.955,10.95,8.997,4.9430000000000005,0.0,0.0,17.9312471674241,1.73446407369535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151149-50,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,8.997,7.994999999999999,0.08627162492607972,0.9470249632323506,1.0,0.63
0.503,3.805,13.582,7.16,8.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.48,0.0,0.0,0.0,0.0,0.0,0.0,151149-52,Tipuana tipu ,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,7.16,9.777000000000001,0.13997540600994524,1.9136605098731099,3.0,0.63
0.516,3.404,19.494,11.788,9.49,0.0,0.0,14.4282194579653,1.6125,0.0,1.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,151149-53,Tipuana tipu ,GRANDE,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11.788,16.09,0.16563174601426187,3.2586793009752877,3.0,0.63
0.493,3.125,15.436,8.519,17.41,0.0,0.0,0.128414892104518,1.03716690042076,0.0,1.0,0.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,151149-54,Tipuana tipu ,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,8.519,12.311,0.3038618227722128,4.840308010904711,3.0,0.63
